Country Name	Country Code	Indicator Name	Indicator Code	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
斯洛伐克共和国	SVK	基尼 (GINI) 系数	SI.POV.GINI																																					25.8								27.1	29.3	25.8	24.7	26	27.2	27.3	26.5	26.1	28.1	26.1	26.5				
斯洛文尼亚	SVN	基尼 (GINI) 系数	SI.POV.GINI																																		29.2											24.8	24.6	24.4	24.4	23.7	24.8	24.9	24.9	25.6	26.2	25.7	25.4				
瑞典	SWE	基尼 (GINI) 系数	SI.POV.GINI																																												25.3	26.1	26.8	26.4	27.1	28.1	27.3	27.7	27.6	27.6	28.8	28.4	29.2				
斯威士兰	SWZ	基尼 (GINI) 系数	SI.POV.GINI																																			60.5						53.1									51.5										
圣马丁(荷属)	SXM	基尼 (GINI) 系数	SI.POV.GINI																																																												
塞舌尔	SYC	基尼 (GINI) 系数	SI.POV.GINI																																																						46.8						
阿拉伯叙利亚共和国	SYR	基尼 (GINI) 系数	SI.POV.GINI																																													35.8															
特克斯科斯群岛	TCA	基尼 (GINI) 系数	SI.POV.GINI																																																												
乍得	TCD	基尼 (GINI) 系数	SI.POV.GINI																																												39.8								43.3								
东亚与太平洋地区 (IBRD与IDA)	TEA	基尼 (GINI) 系数	SI.POV.GINI																																																												
欧洲与中亚地区 (IBRD与IDA)	TEC	基尼 (GINI) 系数	SI.POV.GINI																																																												
多哥	TGO	基尼 (GINI) 系数	SI.POV.GINI																																															42.2					46				43.1				
泰国	THA	基尼 (GINI) 系数	SI.POV.GINI																						45.2							43.8		45.3		47.9		43.5		42.9		41.5	43.1	42.8		41.9		42.5		41.8	39.8	40.3	39.6	39.4	37.5	39.3	37.8	37	36	36.9	36.5		
塔吉克斯坦	TJK	基尼 (GINI) 系数	SI.POV.GINI																																								29.5				32.7	33.6			32.2		30.8						34				
土库曼斯坦	TKM	基尼 (GINI) 系数	SI.POV.GINI																																							40.8																					
拉丁美洲与加勒比海地区 (IBRD与IDA)	TLA	基尼 (GINI) 系数	SI.POV.GINI																																																												
东帝汶	TLS	基尼 (GINI) 系数	SI.POV.GINI																																										35.9						27.8							28.7					
中东与北非地区 (IBRD与IDA)	TMN	基尼 (GINI) 系数	SI.POV.GINI																																																												
汤加	TON	基尼 (GINI) 系数	SI.POV.GINI																																										37.7								37.5						37.6				
南亚 (IBRD与IDA)	TSA	基尼 (GINI) 系数	SI.POV.GINI																																																												
撒哈拉以南非洲地区 (IBRD与IDA)	TSS	基尼 (GINI) 系数	SI.POV.GINI																																																												
特立尼达和多巴哥	TTO	基尼 (GINI) 系数	SI.POV.GINI																													42.6				40.3																											
突尼斯	TUN	基尼 (GINI) 系数	SI.POV.GINI																										43.4					40.2					41.7					40.8					37.7					35.8					32.8				
土耳其	TUR	基尼 (GINI) 系数	SI.POV.GINI																												43.5							41.3								41.4	42.2	41.3	42.6	39.6	38.4	39	39	38.8	40	40.2	40.2	41.2	42.9	41.9			
图瓦卢	TUV	基尼 (GINI) 系数	SI.POV.GINI																																																			39.1									
坦桑尼亚	TZA	基尼 (GINI) 系数	SI.POV.GINI																																35.3									37.3							40.3				37.8								
乌干达	UGA	基尼 (GINI) 系数	SI.POV.GINI																														44.4			41.4				39			43			45.2			42.9				44.2			41				42.8			
乌克兰	UKR	基尼 (GINI) 系数	SI.POV.GINI																																	29.7	28.9		39.3	35.2						29	28.7	28.9	29	29.8	27	26.6	25.3	24.8	24.6	24.7	24.6	24	25.5	25			
中高等收入国家	UMC	基尼 (GINI) 系数	SI.POV.GINI																																																												
乌拉圭	URY	基尼 (GINI) 系数	SI.POV.GINI																						43.6								42.4																	45.9	46.4	45.1	45.6	44.5	42.2	39.9	40.5	40.1	40.2	39.7	39.5		
美国	USA	基尼 (GINI) 系数	SI.POV.GINI																				34.6							37.5					38.2			40.2			40.8			40.4				40.5			41.1			40.4			41			41.5			
乌兹别克斯坦	UZB	基尼 (GINI) 系数	SI.POV.GINI																																							44.7		36.1		33	35.3																
圣文森特和格林纳丁斯	VCT	基尼 (GINI) 系数	SI.POV.GINI																																																												
委内瑞拉玻利瓦尔共和国	VEN	基尼 (GINI) 系数	SI.POV.GINI																						55.6						53.4		45.3			42.5			47.8			49.8	48.3		48.2	50.6	50.4	49.8	52.4	46.9													
英屬維爾京群島	VGB	基尼 (GINI) 系数	SI.POV.GINI																																																												
美属维京群岛	VIR	基尼 (GINI) 系数	SI.POV.GINI																																																												
越南	VNM	基尼 (GINI) 系数	SI.POV.GINI																																	35.7						35.4				37		36.8		35.8		35.6		39.3		35.6		34.8		35.3			
瓦努阿图	VUT	基尼 (GINI) 系数	SI.POV.GINI																																																			37.6									
世界	WLD	基尼 (GINI) 系数	SI.POV.GINI																																																												
萨摩亚	WSM	基尼 (GINI) 系数	SI.POV.GINI																																											40.7						42					38.7						
科索沃	XKX	基尼 (GINI) 系数	SI.POV.GINI																																												29		31.2	30.3			31.8	33.3	27.8	29	26.3	27.3	26.5	26.7	29		
也门共和国	YEM	基尼 (GINI) 系数	SI.POV.GINI																																							35							34.7									36.7					
南非	ZAF	基尼 (GINI) 系数	SI.POV.GINI																																		59.3			60.7				57.8					64.8			63		63.4				63					
赞比亚	ZMB	基尼 (GINI) 系数	SI.POV.GINI																																60.5		52.6			48.3		49.1				42.1		54.3		54.6				55.6					57.1				
津巴布韦	ZWE	基尼 (GINI) 系数	SI.POV.GINI																																																				43.2								
