Country Name	Country Code	Indicator Name	Indicator Code	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
多哥	TGO	国际旅游，入境人数	ST.INT.ARVL																																				53000	58000	92000	69000	70000	60000	57000	58000	61000	83000	81000	94000	86000	74000	150000	202000	300000	235000	327000	282000	273000	338000	496000		
泰国	THA	国际旅游，入境人数	ST.INT.ARVL																																				6952000	7244000	7294000	7843000	8651000	9579000	10133000	10873000	10082000	11737000	11567000	13822000	14464000	14584000	14150000	15936000	19230000	22354000	26547000	24810000	29923000	32530000	35592000		
塔吉克斯坦	TJK	国际旅游，入境人数	ST.INT.ARVL																																					700	2100	3200	4500	7700	5200							325000	207000	160000	183000	244000	208000	213000	414000	344000	431000		
土库曼斯坦	TKM	国际旅游，入境人数	ST.INT.ARVL																																				218000	217000	257000	300000		3400	5200	10800	8200	14800	11600	5600	8200												
拉丁美洲与加勒比海地区 (IBRD与IDA)	TLA	国际旅游，入境人数	ST.INT.ARVL																																				38669000	40555000	40142000	42896000	43076000	45804000	44205000	42407000	43405000	48966000	53313000	55369000	58001000	60546000	58730000	61365000	64950000	67327000	68898400	77198100	83030000	89764194.88	98180261.01		
东帝汶	TLS	国际旅游，入境人数	ST.INT.ARVL																																															14000	22000	36000	44000	40000	51000	58000	79000	60000	62000	66000	74000		
中东与北非地区 (IBRD与IDA)	TMN	国际旅游，入境人数	ST.INT.ARVL																																				13620043.63	14390852.84	15707953.69	17228879.26	19831007.01	21989376.27	22092323.28	24061476.86	25477739.5	31218042.35	33198927.71	37196555.79	39883779.2	44311383.81	47052809.15	54736752.18	44260409	48031501.12	47600947.9	48100555.2	44037878.17	40038774.35	47230836.16		
汤加	TON	国际旅游，入境人数	ST.INT.ARVL																																				29000	27000	26000	27000	31000	35000	32000	37000	40000	41000	42000	39000	46000	50000	45700	47100	46000	47400	48200	50400	53800	59100	62500		
南亚 (IBRD与IDA)	TSA	国际旅游，入境人数	ST.INT.ARVL																																				3809176.53	3930661.566	4161829.071	4280668.704	4529947.045	4826435.65	4486399.645	4321774.194	4966540.252	6057158.426	6366874.046	7232429.49	8067461.057	8365577.602	8065426.131	9234490.674	10392363.13	10725073.4	11682769.25	18915333.11	19195192.47	21294137.68	22845100.2		
撒哈拉以南非洲地区 (IBRD与IDA)	TSS	国际旅游，入境人数	ST.INT.ARVL																																				12957204.98	14740293.69	14690605.97	16656187.3	17314441.55	17579442	18120361.12	19412559.24	20340481.57	21419310.57	23576191.66	27064562.69	29907497.31	30600593.1	28335331.94	31457313.22	33102237.7	34268204.76	35464566.56	36778822.96	37185088.57	40698322.53	42364500.55		
特立尼达和多巴哥	TTO	国际旅游，入境人数	ST.INT.ARVL																																				260000	266000	324000	334000	358000	399000	383000	384000	409000	443000	463000	461000	449000	437000	419000	388000	431000	455000	434000	412000	440000	409000	395000		
突尼斯	TUN	国际旅游，入境人数	ST.INT.ARVL																																				4120000	3885000	4263000	4718000	4832000	5058000	5387000	5064000	5114000	5998000	6378000	6550000	6762000	7050000	7797000	7828000	5746000	6999000	7352000	7163000	5359000	5724000	7052000		
土耳其	TUR	国际旅游，入境人数	ST.INT.ARVL																																				7083000	7966000	9040000	8960000	6893000	9586000	10783000	12790000	13341000	16826000	20273000	18916000	26122000	29792000	30187000	31364000	34654000	35698000	37795000	39811000	39478000	30289000	37601000		
图瓦卢	TUV	国际旅游，入境人数	ST.INT.ARVL																																				900	1000	1000	1000	1100	1100	1100	1300	1400	1300	1100	1100	1100	1700	1600	1700	1200	1100	1300	1400	2400	2500	2500		
坦桑尼亚	TZA	国际旅游，入境人数	ST.INT.ARVL																																				285000	315000	347000	450000	564000	459000	501000	550000	552000	566000	590000	622000	692000	750000	695000	754000	843000	1043000	1063000	1113000	1104000	1233000	1275000		
乌干达	UGA	国际旅游，入境人数	ST.INT.ARVL																																				160000	174000	175000	195000	189000	193000	205000	254000	305000	512000	468000	539000	642000	844000	807000	946000	1151000	1197000	1206000	1266000	1303000	1323000	1402000		
乌克兰	UKR	国际旅游，入境人数	ST.INT.ARVL																																				3716000	3854000	7558000	6208000	4232000	6431000	9174000	10517000	12514000	15629000	17631000	18936000	23122000	25449000	20798000	21203000	21415000	23013000	24671000	12712000	12428000	13333000	14230000		
中高等收入国家	UMC	国际旅游，入境人数	ST.INT.ARVL																																				106544854.2	118183158.2	120653835.8	125126339.4	132372932.1	149598517.5	156140190.3	167268045.9	162206841.6	190479814.1	204444844.3	215467377.1	238347330	247273060.8	239788920.1	257609673.1	275921684.6	297105886.1	309879260.9	322771339.4	333226656.4	338235305.3	363576117		
乌拉圭	URY	国际旅游，入境人数	ST.INT.ARVL																																				2022000	2152000	2316000	2163000	2073000	1968000	1892000	1258000	1420000	1756000	1808000	1749000	1753000	1938000	2055000	2353000	2857000	2695000	2683000	2682000	2773000	3037000	3674000		
美国	USA	国际旅游，入境人数	ST.INT.ARVL																																				43318000	46489000	47767000	46377000	48509000	51238000	46927000	43581000	41218000	46086000	49206000	50977000	56135000	58007000	55103000	60010000	62821000	66657000	69995000	75022000	77774000	76407000	76941000		
乌兹别克斯坦	UZB	国际旅游，入境人数	ST.INT.ARVL																																				92000	173000	960000	811000	487000	302000	345000	332000	231000	262000	242000	560000	903000	1069000	1215000	975000			1969000	1862000	1918000	2027000	2690000		
圣文森特和格林纳丁斯	VCT	国际旅游，入境人数	ST.INT.ARVL																																				60000	58000	65000	67000	68000	73000	71000	78000	79000	87000	96000	97000	90000	84000	75000	72000	74000	74000	72000	71000	75000	79000	76000		
委内瑞拉玻利瓦尔共和国	VEN	国际旅游，入境人数	ST.INT.ARVL																																				700000	759000	814000	685000	587000	469000	584000	432000	337000	486000	706000	748000	756000	699000	562000	526000	595000	988000	986000	857000	789000	601000	427000		
英屬維爾京群島	VGB	国际旅游，入境人数	ST.INT.ARVL																																				219000	244000	244000	279000	284000	272000	296000	282000	278000	304000	337000	356000	358000	346000	309000	330000	338000	351000	366000	386000	393000	408000	335000		
美属维京群岛	VIR	国际旅游，入境人数	ST.INT.ARVL																																				454000	373000	393000	422000	484000	546000	527000	520000	538000	563000	594000	571000	587000	574000	563000	572000	567000	619000	590000	615000	642000	667000			
越南	VNM	国际旅游，入境人数	ST.INT.ARVL																																				1351000	1607000	1716000	1520000	1782000	2140000	2330000	2628000	2429000	2928000	3477000	3583000	4229000	4236000	3747000	5050000	6014000	6848000	7572000	7874000	7944000	10013000	12922000		
瓦努阿图	VUT	国际旅游，入境人数	ST.INT.ARVL																																				44000	46000	50000	52000	51000	58000	53000	49000	50000	61000	62000	68000	81000	90500	100700	97200	94000	108200	110000	109000	90000	95100	109000		
世界	WLD	国际旅游，入境人数	ST.INT.ARVL																																				523909597.5	554551599.3	584304845.2	602247337.9	627207864.9	677386990.3	678246237.6	698431588.3	689071739.2	761468261.2	808774225.3	857088654.6	920175482.4	936360913.4	897533848	956372259.7	997555261.5	1054602152	1106732072	1159450156	1206215744	1250467517	1341456974		
萨摩亚	WSM	国际旅游，入境人数	ST.INT.ARVL																																				68000	73000	68000	78000	85000	88000	88000	89000	92000	98000	102000	110000	117000	118000	122000	122000	121000	126000	116000	120400	128000	134000	146000		
科索沃	XKX	国际旅游，入境人数	ST.INT.ARVL																																																												
也门共和国	YEM	国际旅游，入境人数	ST.INT.ARVL																																				61000	74000	80000	88000	58000	73000	76000	98000	155000	274000	336000	1061000	948000	1023000	1028000	1025000	829000	874000	990000	1017500	366700				
南非	ZAF	国际旅游，入境人数	ST.INT.ARVL																																				4488000	4915000	4976000	5732000	5890000	5872000	5787000	6430000	6505000	6678000	7369000	8396000	9091000	9592000	7012000	8074000	8339000	9188000	9537000	9549000	8904000	10044000	10285000		
赞比亚	ZMB	国际旅游，入境人数	ST.INT.ARVL																																				163000	264000	341000	362000	404000	457000	492000	565000	413000	515000	669000	757000	897000	812000	710000	815000	920000	859000	915000	947000	932000	956000	1083000		
津巴布韦	ZWE	国际旅游，入境人数	ST.INT.ARVL																																				1416000	1597000	1336000	2090000	2250000	1967000	2217000	2041000	2256000	1854000	1559000	2287000	2506000	1956000	2017000	2239000	2423000	1794000	1833000	1880000	2057000	2168000	2423000		
