Country Name	Country Code	Indicator Name	Indicator Code	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
摩洛哥	MAR	汽油的市场价格（美元/每升）	EP.PMP.SGAS.CD																																0.82	0.75			0.94			0.79		0.82		0.87		1.1		1.22		1.29		1.23		1.42		1.38		0.99			
摩纳哥	MCO	汽油的市场价格（美元/每升）	EP.PMP.SGAS.CD																																																	1.64		1.92		2.23		2					
摩尔多瓦	MDA	汽油的市场价格（美元/每升）	EP.PMP.SGAS.CD																																																	1.2		1.21		1.42		1.21		0.8			
马达加斯加	MDG	汽油的市场价格（美元/每升）	EP.PMP.SGAS.CD																																0.43	0.54			0.47			0.47		0.76		1.08		1.05		1.15		1.55		1.52		1.49		1.35		1.11			
马尔代夫	MDV	汽油的市场价格（美元/每升）	EP.PMP.SGAS.CD																																																			0.84		1.1		1.63					
中东与北非地区	MEA	汽油的市场价格（美元/每升）	EP.PMP.SGAS.CD																																							0.31		0.29		0.29		0.31		0.32		0.45		0.48		0.525		0.83		0.55			
墨西哥	MEX	汽油的市场价格（美元/每升）	EP.PMP.SGAS.CD																																	0.39			0.32			0.36		0.61		0.62		0.59		0.74		0.74		0.81		0.86		1.03		0.73			
马绍尔群岛	MHL	汽油的市场价格（美元/每升）	EP.PMP.SGAS.CD																																																							1.44					
中等收入国家	MIC	汽油的市场价格（美元/每升）	EP.PMP.SGAS.CD																																							0.46		0.53		0.52		0.68		0.86		0.92		1.09		1.28		1.2		0.92			
北马其顿	MKD	汽油的市场价格（美元/每升）	EP.PMP.SGAS.CD																																				0.93			0.7		0.76		0.85		1.17		1.23		1.15		1.52		1.75		1.49		1.11			
马里	MLI	汽油的市场价格（美元/每升）	EP.PMP.SGAS.CD																																1.12	1.14			0.82			0.77		0.7		0.69		1.16		1.22		1.3		1.42		1.41		1.47		1.12			
马耳他	MLT	汽油的市场价格（美元/每升）	EP.PMP.SGAS.CD																																							0.77		0.81		0.87		1.18		1.38		1.66		1.63		1.92		1.8		1.36			
缅甸	MMR	汽油的市场价格（美元/每升）	EP.PMP.SGAS.CD																																							0.13		0.33		0.36		0.12		0.66		0.43		0.8		1.04		1.14		0.54			
中东与北非地区（不包括高收入）	MNA	汽油的市场价格（美元/每升）	EP.PMP.SGAS.CD																																							0.35		0.44		0.29		0.46		0.6		0.61		0.94		0.86		0.895		0.735			
